,customer_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,quantidade
925151,93030,-29.782461144841907,-51.142074220884496,sao leopoldo,RS,2
925186,93032,-29.77065486733257,-51.13215300635966,sao leopoldo,RS,2
925240,93035,-29.787684884440413,-51.13421625687577,sao leopoldo,RS,2
925271,93037,-29.790041557369143,-51.13274825026866,são leopoldo,RS,7
925329,93040,-29.768607176102204,-51.14036966545228,são leopoldo,RS,2
925380,93042,-29.76129327355972,-51.11963512462503,sao leopoldo,RS,3
925421,93044,-29.781279,-51.1092675,sao leopoldo,RS,3
925452,93046,-29.76976254764075,-51.13719159816135,sao leopoldo,RS,2
925478,93048,-29.766743455810964,-51.11028957273602,sao leopoldo,RS,4
925500,93050,-29.756439012164865,-51.10895049918932,sao leopoldo,RS,1
925504,93052,-29.74431716729497,-51.094097726253246,sao leopoldo,RS,3
925562,93054,-29.76058386465735,-51.11064585075084,sao leopoldo,RS,4
925584,93056,-29.75442278825133,-51.09169360675705,sao leopoldo,RS,2
925609,93110,-29.75169998873485,-51.15040271029801,sao leopoldo,RS,1
925632,93115,-29.738170937387963,-51.13832328205961,sao leopoldo,RS,8
925675,93125,-29.72088148602069,-51.16546029362847,sao leopoldo,RS,3
925701,93130,-29.747926474225835,-51.15495231553815,são leopoldo,RS,4
925731,93135,-29.72751166708342,-51.17677291132294,são leopoldo,RS,2
925766,93145,-29.717737322678605,-51.18180191895945,sao leopoldo,RS,2
925785,93180,-29.6960435029035,-51.24351819389478,portao,RS,10
925902,93210,-29.82712741817817,-51.16258925580344,sapucaia do sul,RS,1
925924,93212,-29.81897388511325,-51.171957673395454,sapucaia do sul,RS,3
925969,93214,-29.82100208780975,-51.15350759362968,sapucaia do sul,RS,4
926023,93216,-29.813910531808045,-51.15997035688906,sapucaia do sul,RS,2
926061,93218,-29.81823871095309,-51.14661084261517,sapucaia do sul,RS,1
926100,93220,-29.83400066105778,-51.15660258374496,sapucaia do sul,RS,12
926178,93222,-29.820015785794464,-51.14116990854474,sapucaia do sul,RS,3
926216,93224,-29.834752308636915,-51.14338850911179,sapucaia do sul,RS,7
926300,93225,-29.83008895915575,-51.12987830813117,sapucaia do sul,RS,1
926319,93226,-29.8384527020796,-51.15106272154019,sapucaia do sul,RS,2
926362,93228,-29.843337872590972,-51.13101604599175,sapucaia do sul,RS,3
926397,93230,-29.841239356916784,-51.13348753831546,sapucaia do sul,RS,1
926449,93260,-29.84902518598416,-51.17602955525653,esteio,RS,16
926551,93265,-29.846107901962423,-51.16915245423768,esteio,RS,10
926669,93270,-29.843090570257583,-51.18132555183935,esteio,RS,4
926714,93280,-29.85099586021264,-51.14763031444107,esteio,RS,5
926779,93285,-29.856316025899183,-51.161812350173314,esteio,RS,1
926836,93290,-29.85840529703007,-51.1458296209508,esteio,RS,3
926866,93295,-29.863317938656767,-51.12455872921976,esteio,RS,2
926899,93310,-29.681469082819493,-51.13042979447871,novo hamburgo,RS,6
926992,93315,-29.67967551000983,-51.136968187982,novo hamburgo,RS,4
927055,93320,-29.724040852613463,-51.13808449588731,novo hamburgo,RS,3
927127,93330,-29.719659791684908,-51.142611685738096,novo hamburgo,RS,3
927168,93332,-29.7103410181936,-51.13665779773532,novo hamburgo,RS,4
927196,93334,-29.699426612548717,-51.14372106653372,novo hamburgo,RS,4
927235,93336,-29.6948240514127,-51.13882357830916,novo hamburgo,RS,7
927300,93340,-29.68912359715008,-51.1470983181276,novo hamburgo,RS,1
927323,93344,-29.676297206103012,-51.15850882038814,novo hamburgo,RS,3
927339,93346,-29.673292020648528,-51.150339345946186,novo hamburgo,RS,3
927365,93347,-29.675741335580245,-51.16812324157407,novo hamburgo,RS,4
927389,93348,-29.67923604262464,-51.14794390232424,novo hamburgo,RS,1
927407,93351,-29.651251126642787,-51.14171812609125,novo hamburgo,RS,2
927422,93410,-29.690317947293,-51.12693819084448,novo hamburgo,RS,9
927507,93415,-29.696975127696938,-51.12095566913109,novo hamburgo,RS,4
927579,93420,-29.7227321685652,-51.13125728638828,novo hamburgo,RS,3
927603,93425,-29.71840516884322,-51.11541301407027,novo hamburgo,RS,3
927630,93490,-29.756924954434872,-51.05065245881262,novo hamburgo,RS,3
927655,93510,-29.684009472963563,-51.128338877236175,novo hamburgo,RS,20
927810,93520,-29.67599592787156,-51.12362541701777,novo hamburgo,RS,6
927870,93525,-29.66670799324444,-51.120587238003694,novo hamburgo,RS,2
927908,93530,-29.6606624853088,-51.113336509445865,novo hamburgo,RS,3
927937,93534,-29.66792430519753,-51.10686728863666,novo hamburgo,RS,1
927987,93540,-29.68362502337961,-51.10112265149159,novo hamburgo,RS,6
928024,93542,-29.6881809883103,-51.0915608374261,novo hamburgo,RS,4
928083,93544,-29.686798958814887,-51.08351545164221,novo hamburgo,RS,3
928133,93546,-29.704215831922262,-51.103925054245146,novo hamburgo,RS,3
928194,93548,-29.69097966967412,-51.116357834642415,novo hamburgo,RS,8
928279,93600,-29.66127235588946,-51.14916786970565,estância velha,RS,9
928392,93601,-29.64089056198603,-51.17042592433398,estância velha,RS,1
928399,93602,,,,,1
928400,93610,-29.656939934893288,-51.16408845245996,estância velha,RS,3
928416,93611,-29.66890889162752,-51.17518294945239,estancia velha,RS,2
928424,93614,-29.65758205674681,-51.19277442979914,estância velha,RS,2
928430,93615,-29.65203390182492,-51.18563041930782,estância velha,RS,2
928440,93700,-29.681001176488756,-51.07531051934418,campo bom,RS,36
928774,93800,-29.645176899762305,-51.02025736303104,sapiranga,RS,14
928923,93804,-29.63869409856004,-51.01984450930279,sapiranga,RS,2
928946,93806,-29.6509592336392,-50.99699626461684,sapiranga,RS,3
928999,93807,-29.66179344712717,-51.00025561436421,sapiranga,RS,1
929005,93819,-29.640840456688228,-50.99064842277813,sapiranga,RS,4
929032,93821,-29.63224021357254,-50.97767556672235,sapiranga,RS,2
929057,93880,-29.61265607145342,-50.92736417492653,ararica,RS,2
929071,93890,-29.58133945586879,-50.87851133806305,nova hartz,RS,3
929129,93900,-29.61302126020832,-51.176436353703785,ivoti,RS,13
929278,93940,-29.580698999999942,-51.22060099999996,lindolfo collor,RS,1
929293,93945,-29.5132714271164,-51.20332997168425,presidente lucena,RS,1
929306,93950,-29.58769365168213,-51.09061000331821,dois irmaos,RS,18
929476,93990,-29.541915910140517,-51.06864867979266,morro reuter,RS,3
929499,93995,-29.504128938508536,-50.97635830175109,santa maria do herval,RS,1
929516,94010,-29.947182643227062,-50.98726850565194,gravatai,RS,10
929627,94015,-29.93119707526035,-50.99828745175177,gravatai,RS,2
929665,94020,-29.9340890774044,-51.00763699513621,gravatai,RS,3
929684,94030,-29.94589374564382,-51.02070628128247,gravatai,RS,7
929731,94035,-29.94048599009596,-50.9981061223831,gravatai,RS,5
929789,94040,-29.939446277690998,-51.02740628746429,gravatai,RS,3
929830,94050,-29.9319110586173,-51.073657600086015,gravatai,RS,2
929861,94055,-29.94687511296093,-51.03326321732352,gravatai,RS,2
929903,94060,-29.93480300575264,-51.05395760312391,gravatai,RS,1
929954,94065,-29.94641399464261,-51.052913746428416,gravatai,RS,5
930011,94070,-29.94668826089216,-51.06579546156727,gravatai,RS,3
930041,94075,-29.93556524562872,-51.06278127976229,gravatai,RS,3
930084,94080,-29.920144913959263,-51.07064924355125,gravatai,RS,5
930124,94085,-29.92480530030584,-51.05765008465576,gravatai,RS,5
930173,94090,-29.927162200386643,-51.044465529978616,gravataí,RS,2
930225,94100,-29.893223650297152,-51.063959342345264,gravatai,RS,3
930266,94110,-29.910453421582652,-51.05375071280656,gravatai,RS,4
930306,94120,-29.9129934343586,-51.04388179294825,gravatai,RS,2
930334,94130,-29.92155326206326,-51.03848528353922,gravatai,RS,2
930379,94135,-29.931213017485145,-51.04173773397196,gravataí,RS,1
930412,94150,-29.927994288910604,-51.02459690676839,gravatai,RS,9
930478,94155,-29.93388154371285,-51.01198560367011,gravataí,RS,6
930523,94170,-29.92163944823706,-50.99591169885743,gravatai,RS,4
930554,94175,-29.87872452539099,-50.99375471634259,gravatai,RS,3
930569,94180,-29.944483898455072,-50.95107873217742,gravatai,RS,2
930606,94185,-29.94434666833055,-50.97062188813559,gravatai,RS,4
930632,94190,-29.951552807663436,-50.97146917568816,gravatai,RS,5
930690,94195,-29.957697068917305,-50.96320988067767,gravatai,RS,2
930710,94198,-29.91461000805008,-50.92070034387446,gravataí,RS,6
930738,94199,-29.93097920676329,-50.9719799753015,gravatai,RS,1
930752,94370,,,,,1
930753,94380,-29.883542190572587,-50.77657774777542,glorinha,RS,2
930765,94410,-30.08061351221984,-51.0272582031978,viamao,RS,6
930836,94420,-30.019941040799285,-51.024457024074096,viamao,RS,6
930892,94425,-30.077556371637115,-51.014792543558976,viamão,RS,2
930917,94430,-30.093155400501757,-51.020694288459616,viamao,RS,5
930944,94435,-30.08207652276208,-51.035804214096224,viamao,RS,4
930985,94440,-30.09088635144701,-51.06177295421514,viamao,RS,4
931036,94445,-30.100024278603996,-51.06033541989852,viamao,RS,4
931060,94450,-30.09146582358089,-51.063176365409866,viamao,RS,5
931110,94451,-30.15946930410813,-50.832839089335735,viamao,RS,2
931131,94455,-30.097074815806867,-51.071084680720624,viamao,RS,2
931161,94460,-30.114109861258587,-51.07733018429709,viamao,RS,2
931179,94463,-30.13803398331282,-50.8668697570924,viamao,RS,1
931181,94465,-30.122451782388044,-51.08440613070943,viamao,RS,1
931203,94470,-30.083666686856688,-51.08265281874019,viamao,RS,4
931260,94475,-30.07387922090301,-51.09598918358619,viamão,RS,8
931338,94480,-30.06527822380848,-51.10253137982866,viamao,RS,5
931421,94490,-30.065664596491978,-51.11735338327992,viamao,RS,2
931434,94495,-30.05563661302039,-51.08595118098548,viamao,RS,2
931474,94500,-30.06565935728178,-51.1109404409334,viamão,RS,2
931510,94510,-30.06286829641035,-51.08511797543464,viamao,RS,5
931569,94515,-30.073824,-51.04559925000001,viamão,RS,1
931576,94760,-30.13782999999995,-50.87068999999997,aguas claras,RS,1
931581,94770,-30.092809899462708,-50.694388328298245,capao da porteira,RS,2
931582,94810,-30.009630605709347,-51.07718453138239,alvorada,RS,3
931661,94814,-29.99933700388208,-51.07390917257923,alvorada,RS,2
931708,94818,-30.00620556531,-51.05450977585838,alvorada,RS,5
931759,94820,-29.997056471063942,-51.08329485192022,alvorada,RS,7
931826,94824,-29.99145358478012,-51.07722022536116,alvorada,RS,2
931873,94828,-29.99070444935213,-51.06209200169434,alvorada,RS,3
931923,94834,-29.995244743410076,-51.04947655095901,alvorada,RS,2
931943,94836,-30.000191890403272,-51.029234623602704,alvorada,RS,2
931958,94838,-30.010775679948647,-51.04112711825188,alvorada,RS,1
931983,94850,-30.012852212499343,-51.08235229027944,alvorada,RS,7
932032,94852,-30.004788494713157,-51.05249422841804,alvorada,RS,3
932064,94853,-30.023630346810968,-51.05868310343233,alvorada,RS,3
932114,94855,-30.045270560790065,-51.0608988611771,alvorada,RS,3
932132,94856,-30.04564234370892,-51.08332668676049,alvorada,RS,2
932144,94859,-30.034015194094764,-51.08206819862761,alvorada,RS,5
932171,94910,-29.95355420966261,-51.103414237425575,cachoeirinha,RS,8
932289,94920,-29.95928387606828,-51.1074070934673,cachoeirinha,RS,6
932361,94930,-29.91836557306762,-51.10041765990425,cachoeirinha,RS,11
932447,94931,-29.904147441009016,-51.09583343110395,cachoeirinha,RS,5
932462,94935,-29.94145639030968,-51.1005061362448,cachoeirinha,RS,4
932535,94940,-29.936371140294536,-51.093639461342185,cachoeirinha,RS,3
932587,94945,-29.9278774167412,-51.08474530651221,cachoeirinha,RS,7
932649,94950,-29.94678488392952,-51.081698861959794,cachoeirinha,RS,9
932752,94955,-29.91991954986052,-51.0736587409013,cachoeirinha,RS,4
932807,94960,-29.90197869711241,-51.08639518356351,cachoeirinha,RS,5
932903,94965,-29.90828909779852,-51.069163834525725,cachoeirinha,RS,6
932975,94967,-29.949363,-51.0704865,cachoeirinha,RS,2
932978,94970,-29.88763965221807,-51.08846430359143,cachoeirinha,RS,2
932999,95010,-29.172729100166038,-51.20046833219573,caxias do sul,RS,6
933135,95012,-29.16624369279465,-51.209531752064,caxias do sul,RS,8
933199,95013,-29.15817748296765,-51.20612593982097,caxias do sul,RS,1
933228,95020,-29.16957635052199,-51.164852512339095,caxias do sul,RS,30
933569,95030,-29.151517655694896,-51.22367778576782,caxias do sul,RS,5
933615,95032,-29.15083937910365,-51.19747911590059,caxias do sul,RS,15
933755,95034,-29.15431985306487,-51.18599374251306,caxias do sul,RS,7
933864,95040,-29.158776348159197,-51.17517711853063,caxias do sul,RS,4
933903,95041,-29.150929318247144,-51.17473438467261,caxias do sul,RS,5
933953,95042,-29.13782524390656,-51.19322878416799,caxias do sul,RS,3
933984,95043,-29.13979854399035,-51.17723746491975,caxias do sul,RS,2
934038,95044,-29.132262204597478,-51.19687239336617,caxias do sul,RS,2
934044,95045,-29.12782096078328,-51.16655636274146,caxias do sul,RS,5
934096,95047,-29.123703751343527,-51.18499659404691,caxias do sul,RS,5
934120,95050,-29.15937450115852,-51.16824032553391,caxias do sul,RS,6
934163,95052,-29.159362483403115,-51.16004653249217,caxias do sul,RS,5
934226,95054,-29.155776088054317,-51.15628446049319,caxias do sul,RS,1
934257,95055,-29.154640299465,-51.13991683804836,caxias do sul,RS,3
934299,95057,-29.14367508913857,-51.14242252553059,caxias do sul,RS,1
934321,95058,-29.127821398042546,-51.120535116480895,caxias do sul,RS,3
934357,95059,-29.11864025625293,-51.12974418075046,caxias do sul,RS,7
934442,95060,-29.11011905606211,-51.08238191188181,caxias do sul,RS,5
934487,95070,-29.17755456451863,-51.16087871013524,caxias do sul,RS,5
934535,95072,-29.173493709674137,-51.15643225763195,caxias do sul,RS,4
934556,95074,-29.167307264772514,-51.13622368243964,caxias do sul,RS,2
934612,95076,-29.17682210847989,-51.15690685509721,caxias do sul,RS,4
934676,95080,-29.18731198431491,-51.17689049812128,caxias do sul,RS,8
934731,95082,-29.178365921096788,-51.17747690331007,caxias do sul,RS,5
934776,95084,-29.173247442319,-51.1670813773732,caxias do sul,RS,16
934888,95086,-29.184544429214423,-51.166294435965895,caxias do sul,RS,1
934907,95088,-29.193359085518043,-51.162024291842336,caxias do sul,RS,3
934942,95090,-29.238399647222668,-51.154882623765765,caxias do sul,RS,2
934951,95095,-29.19829438602458,-51.20720195133252,caxias do sul,RS,10
935040,95096,-29.188235982923587,-51.20387666313388,caxias do sul,RS,5
935102,95097,-29.17928910622808,-51.19211762043794,caxias do sul,RS,7
935160,95098,-29.1962475,-51.180777,caxias do sul,RS,2
935207,95099,-29.17703545546198,-51.20039080991622,caxias do sul,RS,2
935227,95110,-29.184320575640843,-51.23000145931209,caxias do sul,RS,11
935345,95112,-29.165805491392764,-51.22259602757247,caxias do sul,RS,5
935388,95115,-29.21174838350724,-51.28434221430823,caxias do sul,RS,2
935397,95124,-29.0366325,-51.09108074999999,caxias do sul,RS,1
935402,95150,-29.374490431468143,-51.10997893571979,nova petrópolis,RS,8
935522,95170,-29.891348178542295,-50.27310902841568,farroupilha,RS,8
935594,95171,-29.23058084392574,-51.366360479471325,farroupilha,RS,1
935596,95172,-29.217417668094708,-51.359345450600976,farroupilha,RS,2
935607,95173,-29.21232369707128,-51.36400022144829,farroupilha,RS,1
935619,95174,-29.214094419358688,-51.3480169667421,farroupilha,RS,1
935632,95175,-29.454218608982814,-51.1349063786892,picada cafe,RS,1
935650,95177,-29.219357955038785,-51.3337069852712,farroupilha,RS,1
935654,95180,-29.20322965727452,-51.35111427008906,farroupilha,RS,9
935820,95181,-29.242491345586405,-51.34917632592451,farroupilha,RS,5
935838,95185,-29.291861569560297,-51.51138872368569,carlos barbosa,RS,20
936049,95190,-28.9654729747681,-51.04802612381615,sao marcos,RS,9
936188,95200,-28.517094,-50.92322625,vacaria,RS,23
936501,95240,-28.81655038417184,-51.28458123987485,ipe,RS,2
936524,95250,-28.848240941404573,-51.27329015376859,antonio prado,RS,5
936614,95255,-28.79485822242105,-51.09429466225263,campestre da serra,RS,2
936625,95260,-28.996131751159357,-51.41079905591152,nova roma do sul,RS,1
936642,95270,-29.03399624689176,-51.1917479847557,flores da cunha,RS,12
936796,95275,-29.027734445149225,-51.30878377787846,nova pádua,RS,1
936800,95300,-28.21842769786725,-51.53643410117896,lagoa vermelha,RS,14
937004,95305,-28.37198645463488,-51.6325589821345,ibiraiaras,RS,2
937050,95310,-28.63235819903258,-51.573247145680746,andre da rocha,RS,1
937054,95315,-28.27011852057583,-51.6911609472122,caseiros,RS,1
937067,95320,-28.794743528449413,-51.61122120996594,nova prata,RS,16
937257,95330,-28.935745148342484,-51.55204762348925,veranópolis,RS,18
937463,95334,-28.8756488779593,-51.544593061851664,vila flores,RS,3
937469,95335,-28.995985420402462,-51.695618604889646,cotipora,RS,1
937492,95340,-28.72908960540212,-51.70430074576316,nova bassano,RS,4
937552,95345,-28.75892051649328,-51.47574401649327,protasio alves,RS,2
937556,95350,-28.6599797110235,-51.74540576836856,nova araca,RS,1
937581,95355,-28.54162802491104,-51.69274426564623,guabiju,RS,1
937587,95360,-28.599674794891307,-51.78893967854048,parai,RS,3
937621,95365,-28.502363154866973,-51.70792088164341,sao jorge,RS,1
937634,95370,-27.67623669724828,-51.45915574192975,barracao,RS,2
937667,95380,-28.0545165,-51.18815475,esmeralda,RS,1
937679,95390,-30.233660772021317,-50.23357365986018,pinhal da serra,RS,1
937680,95400,-29.44971064980456,-50.5894233872282,sao francisco de paula,RS,5
937776,95420,-28.879924338647907,-50.35411187037637,jaquirana,RS,1
937792,95480,-29.054918999999945,-50.15315149999997,cambara do sul,RS,1
937812,95485,-28.976685770130608,-50.06326295388895,osvaldo kroeff,RS,1
937813,95500,-29.8278405,-50.5234755,santo antonio da patrulha,RS,17
938003,95520,-29.887280851051504,-50.26939661479174,osorio,RS,35
938314,95530,-29.540612917787048,-50.246674860308765,maquine,RS,1
938322,95535,-29.57613305991566,-50.06257782797623,terra de areia,RS,5
938362,95540,-30.26306781683276,-50.51888348892597,palmares do sul,RS,5
938395,95552,-30.13968637516749,-50.50616426461453,capivari do sul,RS,1
